item_id,order_id,product_id,quantity
6616,2663,25,72
6617,2663,38,15
6618,2663,49,113
6619,2664,24,107
6620,2664,13,144
6621,2664,11,78
6622,2664,36,84
6623,2665,23,57
6624,2665,35,139
6625,2665,43,195
6626,2665,44,118
6627,2666,50,111
6628,2667,13,192
6629,2667,45,58
6630,2667,24,161
6631,2667,9,110
6632,2668,21,61
6633,2668,40,164
6634,2668,47,44
6635,2668,32,104
6636,2669,35,27
6637,2669,7,144
6638,2669,46,135
6639,2670,9,171
6640,2670,27,68
6641,2670,44,151
6642,2671,30,61
6643,2671,12,109
6644,2671,21,77
6645,2671,50,54
6646,2672,7,199
6647,2673,49,171
6648,2673,2,25
6649,2673,41,109
6650,2673,37,190
6651,2674,31,97
6652,2674,2,33
6653,2674,28,108
6654,2675,43,78
6655,2675,29,39
6656,2675,19,92
6657,2676,26,81
6658,2676,34,48
6659,2676,21,69
6660,2677,7,151
6661,2677,37,104
6662,2677,30,17
6663,2678,9,122
6664,2678,23,194
6665,2679,45,160
6666,2680,16,190
6667,2680,17,73
6668,2680,38,199
6669,2681,26,80
6670,2681,17,154
6671,2682,37,193
6672,2682,19,31
6673,2683,12,115
6674,2684,3,165
6675,2684,23,161
6676,2685,15,101
6677,2685,40,85
6678,2686,8,189
6679,2687,12,17
6680,2687,23,113
6681,2687,5,27
6682,2687,49,54
6683,2688,45,127
6684,2688,37,43
6685,2688,28,56
6686,2689,18,171
6687,2690,40,138
6688,2690,12,13
6689,2691,28,24
6690,2691,33,77
6691,2691,7,89
6692,2692,24,128
6693,2692,4,68
6694,2692,16,158
6695,2693,21,26
6696,2693,4,20
6697,2693,2,49
6698,2693,5,91
6699,2694,42,12
6700,2695,44,138
6701,2695,46,145
6702,2696,8,72
6703,2697,11,156
6704,2698,24,30
6705,2698,48,166
6706,2698,4,75
6707,2699,12,81
6708,2700,38,50
6709,2700,24,85
6710,2701,11,62
6711,2701,36,178
6712,2702,25,148
6713,2703,14,20
6714,2703,36,93
6715,2703,50,96
6716,2704,30,83
6717,2704,6,156
6718,2704,29,95
6719,2705,24,168
6720,2706,45,172
6721,2706,26,44
6722,2706,45,114
6723,2706,47,153
6724,2707,37,23
6725,2707,3,135
6726,2708,14,85
6727,2708,10,158
6728,2708,46,93
6729,2709,38,110
6730,2709,43,117
6731,2709,30,65
6732,2709,6,112
6733,2710,22,154
6734,2711,7,16
6735,2711,47,197
6736,2711,31,175
6737,2711,7,114
6738,2712,50,140
6739,2712,15,12
6740,2713,11,43
6741,2713,44,91
6742,2713,38,55
6743,2714,22,135
6744,2714,30,169
6745,2715,32,97
6746,2715,40,113
6747,2715,29,166
6748,2716,16,116
6749,2716,30,31
6750,2717,42,135
6751,2717,41,104
6752,2718,42,55
6753,2719,2,140
6754,2720,30,81
6755,2720,24,169
6756,2720,32,179
6757,2721,48,127
6758,2722,43,138
6759,2723,37,145
6760,2723,9,88
6761,2724,42,106
6762,2724,43,30
6763,2724,38,53
6764,2725,30,28
6765,2725,12,112
6766,2725,8,14
6767,2726,19,96
6768,2726,5,129
6769,2726,4,66
6770,2726,44,19
6771,2727,11,112
6772,2728,29,152
6773,2728,5,12
6774,2729,9,140
6775,2729,3,144
6776,2729,12,43
6777,2730,22,98
6778,2730,20,198
6779,2730,20,172
6780,2731,38,184
6781,2731,34,162
6782,2731,34,82
6783,2731,8,178
6784,2732,13,191
6785,2732,40,34
6786,2732,21,190
6787,2732,1,158
6788,2733,2,75
6789,2733,21,89
6790,2734,45,105
6791,2734,39,23
6792,2734,36,109
6793,2735,40,91
6794,2736,17,187
6795,2736,39,82
6796,2736,14,66
6797,2737,19,111
6798,2737,29,99
6799,2738,37,109
6800,2739,45,25
6801,2739,24,10
6802,2740,17,137
6803,2741,40,92
6804,2742,21,127
6805,2742,2,180
6806,2742,30,170
6807,2743,21,36
6808,2744,3,175
6809,2744,41,152
6810,2744,6,198
6811,2744,7,187
6812,2745,40,49
6813,2745,23,106
6814,2746,38,87
6815,2747,17,45
6816,2747,40,124
6817,2748,41,72
6818,2748,32,144
6819,2748,4,23
6820,2748,24,51
6821,2749,25,192
6822,2749,30,180
6823,2749,19,71
6824,2750,27,108
6825,2750,48,26
6826,2750,1,135
6827,2751,42,26
6828,2751,49,187
6829,2752,41,71
6830,2752,45,58
6831,2752,25,26
6832,2753,17,70
6833,2753,23,56
6834,2754,31,122
6835,2754,31,88
6836,2754,50,126
6837,2754,10,75
6838,2755,50,157
6839,2756,6,161
6840,2756,42,103
6841,2757,48,179
6842,2758,27,96
6843,2759,30,126
6844,2759,32,160
6845,2759,19,69
6846,2760,7,138
6847,2760,11,169
6848,2760,46,187
6849,2761,7,57
6850,2762,24,164
6851,2763,23,197
6852,2763,35,174
6853,2764,31,152
6854,2765,19,180
6855,2765,18,74
6856,2765,32,168
6857,2765,9,97
6858,2766,12,184
6859,2767,21,123
6860,2767,40,153
6861,2767,36,196
6862,2768,27,151
6863,2769,18,77
6864,2770,32,112
6865,2771,33,92
6866,2772,32,121
6867,2772,40,139
6868,2772,17,98
6869,2772,48,154
6870,2773,29,150
6871,2773,30,135
6872,2773,4,150
6873,2773,8,108
6874,2774,36,115
6875,2775,15,200
6876,2776,27,115
6877,2776,44,158
6878,2777,37,90
6879,2777,30,59
6880,2777,37,50
6881,2778,17,138
6882,2778,37,79
6883,2779,44,111
6884,2779,4,72
6885,2779,2,87
6886,2780,34,80
6887,2780,18,96
6888,2780,11,174
6889,2780,6,167
6890,2781,24,162
6891,2781,3,146
6892,2781,30,137
6893,2782,22,80
6894,2782,43,115
6895,2782,25,73
6896,2783,29,117
6897,2784,39,157
6898,2784,13,74
6899,2784,20,72
6900,2785,40,29
6901,2785,35,40
6902,2785,11,197
6903,2785,25,199
6904,2786,43,169
6905,2786,29,69
6906,2787,5,128
6907,2787,42,14
6908,2788,49,44
6909,2788,50,97
6910,2788,43,147
6911,2789,16,74
6912,2789,27,159
6913,2789,2,196
6914,2789,46,101
6915,2790,21,57
6916,2791,37,176
6917,2792,50,38
6918,2792,28,115
6919,2792,19,93
6920,2792,29,94
6921,2793,43,179
6922,2794,13,123
6923,2794,38,56
6924,2795,18,68
6925,2795,18,133
6926,2796,44,101
6927,2796,41,106
6928,2796,11,68
6929,2797,49,36
6930,2797,12,24
6931,2798,14,58
6932,2798,25,65
6933,2799,5,180
6934,2799,24,15
6935,2799,18,147
6936,2799,42,106
6937,2800,39,18
6938,2800,30,85
6939,2800,39,139
6940,2801,47,134
6941,2802,14,11
6942,2802,34,194
6943,2802,18,58
6944,2802,38,145
6945,2803,49,199
6946,2803,43,51
6947,2803,29,61
6948,2803,18,49
6949,2804,26,137
6950,2804,26,112
6951,2805,9,94
6952,2805,42,162
6953,2806,44,150
6954,2806,43,176
6955,2806,49,94
6956,2806,14,117
6957,2807,25,64
6958,2808,10,189
6959,2808,30,147
6960,2808,35,127
6961,2809,27,16
6962,2809,43,71
6963,2809,35,77
6964,2810,39,119
6965,2811,45,71
6966,2811,2,85
6967,2811,50,40
6968,2811,28,97
6969,2812,42,57
6970,2813,27,105
6971,2813,36,126
6972,2813,49,167
6973,2814,35,12
6974,2814,34,108
6975,2814,3,124
6976,2814,6,94
6977,2815,5,108
6978,2816,8,25
6979,2817,14,194
6980,2817,7,114
6981,2817,50,43
6982,2818,48,123
6983,2818,1,192
6984,2818,49,54
6985,2818,6,98
6986,2819,41,164
6987,2819,38,82
6988,2820,18,106
6989,2820,29,148
6990,2821,27,12
6991,2822,22,96
6992,2823,19,45
6993,2823,37,57
6994,2823,41,164
6995,2823,34,153
6996,2824,12,85
6997,2824,21,101
6998,2825,13,65
6999,2825,47,72
7000,2826,28,40
7001,2826,35,192
7002,2827,34,96
7003,2827,28,176
7004,2828,17,51
7005,2828,7,171
7006,2828,43,194
7007,2829,44,74
7008,2829,25,99
7009,2829,22,15
7010,2829,15,116
7011,2830,17,88
7012,2830,39,77
7013,2830,2,130
7014,2830,38,19
7015,2831,21,154
7016,2831,29,65
7017,2831,30,120
7018,2832,43,58
7019,2832,25,168
7020,2832,26,177
7021,2832,48,31
7022,2833,8,189
7023,2834,26,29
7024,2835,1,144
7025,2835,16,61
7026,2835,45,40
7027,2835,28,98
7028,2836,26,55
7029,2837,8,179
7030,2837,1,33
7031,2838,1,101
7032,2838,39,167
7033,2839,36,40
7034,2839,50,109
7035,2839,27,53
7036,2839,31,125
7037,2840,15,125
7038,2840,12,135
7039,2840,32,118
7040,2841,5,130
7041,2842,46,81
7042,2842,12,139
7043,2842,21,66
7044,2842,10,44
7045,2843,8,166
7046,2844,40,174
7047,2844,2,193
7048,2844,31,14
7049,2844,26,140
7050,2845,37,145
7051,2845,18,121
7052,2846,1,74
7053,2846,28,97
7054,2846,1,15
7055,2847,44,165
7056,2848,28,20
7057,2848,7,23
7058,2849,38,163
7059,2849,27,21
7060,2849,38,59
7061,2850,41,69
7062,2850,20,140
7063,2850,25,89
7064,2851,26,23
7065,2852,2,14
7066,2852,16,74
7067,2852,38,105
7068,2852,50,198
7069,2853,13,108
7070,2853,39,160
7071,2854,38,154
7072,2854,31,67
7073,2854,2,187
7074,2854,23,75
7075,2855,10,116
7076,2855,4,137
7077,2855,45,29
7078,2855,48,152
7079,2856,12,151
7080,2857,1,19
7081,2857,19,127
7082,2858,14,106
7083,2859,39,80
7084,2860,26,115
7085,2860,15,62
7086,2861,11,149
7087,2861,9,23
7088,2862,47,58
7089,2863,38,159
7090,2863,50,36
7091,2863,2,121
7092,2864,8,112
7093,2864,2,170
7094,2864,35,75
7095,2865,12,143
7096,2865,4,169
7097,2866,4,158
7098,2866,25,121
7099,2867,32,94
7100,2868,35,36
7101,2869,39,14
7102,2869,26,180
7103,2870,26,41
7104,2870,44,87
7105,2870,43,89
7106,2871,1,104
7107,2871,39,63
7108,2872,31,48
7109,2873,20,96
7110,2873,17,128
7111,2873,24,134
7112,2874,5,107
7113,2874,27,67
7114,2874,45,96
7115,2875,47,65
7116,2875,11,162
7117,2875,38,13
7118,2876,3,184
7119,2876,31,116
7120,2876,3,40
7121,2876,34,65
7122,2877,30,29
7123,2877,44,140
7124,2877,5,13
7125,2878,26,134
7126,2878,31,170
7127,2878,35,97
7128,2879,31,159
7129,2879,30,101
7130,2879,28,24
7131,2880,3,181
7132,2880,38,189
7133,2880,24,101
7134,2881,4,64
7135,2882,17,55
7136,2883,6,113
7137,2883,14,167
7138,2884,2,38
7139,2884,31,16
7140,2884,36,53
7141,2884,15,105
7142,2885,30,73
7143,2885,5,111
7144,2886,14,62
7145,2886,38,54
7146,2887,24,177
7147,2887,49,90
7148,2887,12,135
7149,2887,24,176
7150,2888,48,44
7151,2888,35,153
7152,2888,3,199
7153,2889,14,123
7154,2889,12,71
7155,2889,30,161
7156,2889,28,73
7157,2890,25,153
7158,2890,27,81
7159,2891,5,73
7160,2891,11,133
7161,2891,3,55
7162,2891,19,106
7163,2892,6,173
7164,2893,24,122
7165,2893,41,16
7166,2894,16,199
7167,2894,13,114
7168,2895,21,82
7169,2895,2,185
7170,2895,30,152
7171,2895,13,47
7172,2896,38,67
7173,2896,34,45
7174,2897,8,46
7175,2897,24,171
7176,2897,50,172
7177,2898,30,57
7178,2898,24,74
7179,2899,1,141
7180,2900,24,119
7181,2901,38,36
7182,2901,33,37
7183,2901,7,76
7184,2902,25,58
7185,2902,1,75
7186,2903,24,28
7187,2903,27,51
7188,2903,27,31
7189,2904,20,15
7190,2904,18,165
7191,2904,43,179
7192,2905,12,140
7193,2905,31,68
7194,2905,2,136
7195,2906,38,18
7196,2906,4,169
7197,2906,23,12
7198,2906,18,76
7199,2907,35,14
7200,2908,47,99
7201,2908,26,64
7202,2908,23,122
7203,2909,29,62
7204,2909,44,180
7205,2909,12,63
7206,2910,5,15
7207,2910,16,78
7208,2910,22,73
7209,2910,22,79
7210,2911,12,199
7211,2911,42,16
7212,2912,38,76
7213,2913,21,155
7214,2914,32,147
7215,2914,1,106
7216,2915,45,178
7217,2915,36,81
7218,2915,35,127
7219,2915,24,104
7220,2916,8,174
7221,2916,19,63
7222,2916,17,25
7223,2917,11,166
7224,2917,33,107
7225,2918,37,102
7226,2918,2,23
7227,2918,17,82
7228,2919,40,162
7229,2919,24,100
7230,2920,44,90
7231,2920,6,166
7232,2920,47,156
7233,2921,41,178
7234,2922,19,128
7235,2922,6,19
7236,2923,29,147
7237,2924,33,34
7238,2924,15,102
7239,2924,49,90
7240,2925,2,74
7241,2926,42,116
7242,2926,37,148
7243,2926,32,50
7244,2926,4,167
7245,2927,10,123
7246,2927,50,108
7247,2927,33,62
7248,2927,30,199
7249,2928,23,176
7250,2929,34,185
7251,2929,24,158
7252,2929,46,136
7253,2929,18,193
7254,2930,40,81
7255,2930,6,83
7256,2931,14,113
7257,2932,27,24
7258,2932,32,144
7259,2932,22,131
7260,2932,29,17
7261,2933,18,23
7262,2933,33,167
7263,2933,8,124
7264,2933,3,151
7265,2934,42,187
7266,2934,23,47
7267,2934,40,77
7268,2934,7,108
7269,2935,2,123
7270,2935,25,15
7271,2935,6,150
7272,2936,12,139
7273,2936,4,136
7274,2936,31,31
7275,2937,31,71
7276,2937,29,44
7277,2938,5,90
7278,2938,16,165
7279,2938,43,162
7280,2939,41,15
7281,2939,21,149
7282,2939,16,180
7283,2939,46,127
7284,2940,34,194
7285,2940,9,110
7286,2941,5,51
7287,2941,20,61
7288,2942,7,30
7289,2942,32,55
7290,2942,4,135
7291,2942,34,120
7292,2943,46,75
7293,2943,26,111
7294,2943,42,154
7295,2944,20,36
7296,2945,16,88
7297,2946,42,125
7298,2946,7,195
7299,2946,2,175
7300,2946,10,200
7301,2947,24,137
7302,2947,36,22
7303,2948,17,189
7304,2948,26,155
7305,2948,14,116
7306,2949,23,174
7307,2950,4,35
7308,2950,39,30
7309,2951,38,134
7310,2952,33,65
7311,2953,35,73
7312,2954,26,154
7313,2954,46,17
7314,2955,31,59
7315,2956,28,38
7316,2956,27,44
7317,2957,5,123
7318,2957,31,13
7319,2957,27,92
7320,2958,40,140
7321,2958,34,158
7322,2959,35,119
7323,2959,16,179
7324,2959,17,39
7325,2960,41,182
7326,2960,33,113
7327,2960,19,145
7328,2961,30,175
7329,2961,13,20
7330,2961,36,114
7331,2961,45,56
7332,2962,29,117
7333,2962,36,86
7334,2963,49,48
7335,2963,13,162
7336,2963,21,39
7337,2963,35,53
7338,2964,44,195
7339,2964,20,74
7340,2965,25,194
7341,2965,46,173
7342,2965,30,150
7343,2966,44,196
7344,2966,23,200
7345,2966,38,51
7346,2967,14,87
7347,2967,9,161
7348,2967,25,140
7349,2967,19,166
7350,2968,3,55
7351,2969,43,175
7352,2970,21,47
7353,2970,20,75
7354,2971,7,57
7355,2971,43,124
7356,2971,23,83
7357,2971,10,133
7358,2972,5,151
7359,2973,24,58
7360,2974,30,118
7361,2975,17,28
7362,2975,28,29
7363,2976,8,40
7364,2977,28,66
7365,2978,48,138
7366,2979,14,118
7367,2980,19,167
7368,2981,16,69
7369,2981,40,152
7370,2981,6,184
7371,2981,36,59
7372,2982,11,36
7373,2982,50,93
7374,2983,47,184
7375,2983,14,196
7376,2983,15,123
7377,2983,9,113
7378,2984,15,68
7379,2984,2,56
7380,2984,34,193
7381,2984,2,11
7382,2985,46,123
7383,2985,20,32
7384,2985,28,180
7385,2985,48,106
7386,2986,41,134
7387,2986,8,119
7388,2987,49,20
7389,2987,7,80
7390,2987,17,170
7391,2988,35,81
7392,2989,4,75
7393,2989,49,64
7394,2989,21,163
7395,2989,37,132
7396,2990,8,114
7397,2991,21,127
7398,2991,43,160
7399,2991,4,108
7400,2991,49,36
7401,2992,7,19
7402,2992,5,31
7403,2992,47,168
7404,2993,9,147
7405,2994,41,81
7406,2994,45,66
7407,2994,2,104
7408,2995,11,101
7409,2995,26,51
7410,2996,41,142
7411,2996,37,198
7412,2997,39,102
7413,2998,48,49
7414,2998,39,41
7415,2998,26,45
7416,2999,36,108
7417,3000,34,69
7418,3000,6,172
7419,3000,9,144
7420,3000,31,54
7421,3001,1,75
7422,3001,19,150
7423,3001,5,135
7424,3002,38,35
7425,3002,19,18
7426,3002,30,96
7427,3003,39,96
7428,3003,4,52
7429,3003,22,97
7430,3003,45,68
7431,3004,15,122
7432,3004,40,194
7433,3005,28,93
7434,3005,34,36
7435,3005,50,152
7436,3006,20,180
7437,3007,26,169
7438,3007,15,166
7439,3007,9,179
7440,3008,9,199
7441,3008,47,99
7442,3008,30,34
7443,3008,4,147
7444,3009,37,84
7445,3009,1,174
7446,3009,10,187
7447,3009,29,140
7448,3010,12,165
7449,3010,27,70
7450,3010,15,15
7451,3011,50,50
7452,3012,40,140
7453,3012,48,109
7454,3013,47,189
7455,3013,43,82
7456,3013,30,18
7457,3013,20,22
7458,3014,32,78
7459,3014,45,17
7460,3015,44,97
7461,3015,15,111
7462,3015,27,95
7463,3015,48,91
7464,3016,21,32
7465,3017,30,159
7466,3017,11,101
7467,3017,18,80
7468,3017,39,122
7469,3018,27,158
7470,3018,27,171
7471,3018,48,180
7472,3018,18,160
7473,3019,40,51
7474,3019,31,161
7475,3019,31,64
7476,3019,10,62
7477,3020,17,64
7478,3020,1,162
7479,3020,16,187
7480,3021,41,186
7481,3021,1,147
7482,3021,2,130
7483,3022,6,66
7484,3022,25,172
7485,3023,24,188
7486,3023,40,120
7487,3023,17,39
7488,3024,46,194
7489,3024,24,84
7490,3024,29,112
7491,3025,11,17
7492,3025,45,38
7493,3026,10,173
7494,3026,5,76
7495,3027,44,142
7496,3027,19,179
7497,3027,31,79
7498,3028,15,82
7499,3028,1,109
7500,3028,1,16
7501,3028,48,15
7502,3029,35,87
7503,3029,13,10
7504,3029,50,104
7505,3029,17,53
7506,3030,40,92
7507,3030,39,14
7508,3030,48,60
7509,3031,38,114
7510,3031,46,117
7511,3032,40,156
7512,3033,19,188
7513,3034,12,158
7514,3034,24,20
7515,3035,17,112
7516,3035,42,167
7517,3036,9,58
7518,3036,39,118
7519,3036,14,29
7520,3037,19,20
7521,3038,7,56
7522,3038,20,87
7523,3039,40,124
7524,3040,34,58
7525,3040,42,22
7526,3040,25,74
7527,3041,1,173
7528,3041,35,25
7529,3041,23,33
7530,3041,16,28
7531,3042,41,61
7532,3042,41,191
7533,3042,50,158
7534,3042,12,195
7535,3043,25,162
7536,3044,32,165
7537,3045,4,197
7538,3045,44,159
7539,3046,29,122
7540,3046,22,136
7541,3046,8,169
7542,3046,34,141
7543,3047,9,21
7544,3047,15,18
7545,3047,42,190
7546,3048,36,62
7547,3048,29,48
7548,3048,2,136
7549,3048,6,76
7550,3049,39,67
7551,3049,41,119
7552,3049,19,110
7553,3050,34,109
7554,3051,27,58
7555,3051,47,95
7556,3051,20,93
7557,3052,22,131
7558,3052,24,176
7559,3053,44,100
7560,3054,12,161
7561,3054,28,146
7562,3054,5,100
7563,3054,15,196
7564,3055,29,46
7565,3055,25,61
7566,3056,3,20
7567,3056,34,182
7568,3057,10,102
7569,3058,6,74
7570,3058,9,70
7571,3058,46,90
7572,3059,30,98
7573,3059,18,143
7574,3059,47,73
7575,3060,8,127
7576,3060,12,176
7577,3061,25,155
7578,3061,31,194
7579,3061,13,186
7580,3061,11,142
7581,3062,20,84
7582,3062,36,153
7583,3062,36,78
7584,3062,12,85
7585,3063,39,190
7586,3063,17,174
7587,3064,36,99
7588,3064,43,60
7589,3064,5,173
7590,3064,32,19
7591,3065,36,32
7592,3065,12,125
7593,3065,7,163
7594,3066,31,99
7595,3066,35,74
7596,3066,14,106
7597,3067,23,189
7598,3067,32,197
7599,3068,26,145
7600,3068,19,14
7601,3068,24,16
7602,3069,12,136
7603,3069,32,175
7604,3069,42,147
7605,3070,8,56
7606,3070,6,82
7607,3070,43,12
7608,3071,24,141
7609,3071,5,84
7610,3071,35,59
7611,3072,6,71
7612,3072,30,25
7613,3072,35,124
7614,3072,37,126
7615,3073,40,184
7616,3074,28,74
7617,3074,11,126
7618,3074,26,99
7619,3074,13,83
7620,3075,26,28
7621,3075,21,21
7622,3075,15,128
7623,3075,48,21
7624,3076,7,89
7625,3076,33,97
7626,3076,44,187
7627,3076,39,33
7628,3077,14,193
7629,3077,27,39
7630,3077,16,191
7631,3078,26,176
7632,3078,37,121
7633,3078,12,185
7634,3079,36,50
7635,3079,5,100
7636,3079,6,145
7637,3080,8,198
7638,3080,10,197
7639,3080,2,151
7640,3081,40,165
7641,3081,22,86
7642,3081,18,63
7643,3081,19,56
7644,3082,17,70
7645,3082,26,90
7646,3083,45,110
7647,3083,37,109
7648,3083,41,160
7649,3084,41,79
7650,3084,38,36
7651,3084,34,181
7652,3084,4,186
7653,3085,21,31
7654,3085,30,111
7655,3086,31,103
7656,3086,43,109
7657,3087,1,73
7658,3087,42,60
7659,3087,31,77
7660,3087,28,145
7661,3088,6,90
7662,3088,40,185
7663,3088,23,54
7664,3089,28,55
7665,3089,44,124
7666,3089,31,137
7667,3090,29,165
7668,3090,3,13
7669,3090,6,142
7670,3091,43,184
7671,3091,49,53
7672,3091,22,78
7673,3092,9,125
7674,3092,25,53
7675,3092,40,196
7676,3093,39,16
7677,3094,39,62
7678,3094,26,144
7679,3095,11,22
7680,3095,12,53
7681,3095,14,53
7682,3095,43,150
7683,3096,12,16
7684,3096,3,200
7685,3096,19,137
7686,3096,17,179
7687,3097,43,169
7688,3097,27,149
7689,3097,4,164
7690,3098,21,163
7691,3098,17,96
7692,3098,16,163
7693,3098,28,85
7694,3099,50,142
7695,3099,12,12
7696,3099,44,40
7697,3100,4,127
7698,3100,29,135
7699,3101,22,93
7700,3101,36,97
7701,3101,10,76
7702,3102,13,63
7703,3102,1,179
7704,3102,40,120
7705,3102,31,172
7706,3103,15,168
7707,3103,37,26
7708,3103,4,57
7709,3104,10,39
7710,3104,8,157
7711,3105,24,33
7712,3105,12,127
7713,3105,46,86
7714,3106,46,174
7715,3107,40,45
7716,3108,31,103
7717,3108,28,85
7718,3108,33,59
7719,3108,50,109
7720,3109,19,68
7721,3109,44,43
7722,3109,36,43
7723,3109,3,127
7724,3110,48,98
7725,3111,11,112
7726,3111,29,158
7727,3111,46,181
7728,3111,49,193
7729,3112,43,153
7730,3112,33,27
7731,3112,12,138
7732,3113,26,98
7733,3113,3,50
7734,3113,27,20
7735,3114,7,71
7736,3114,38,156
7737,3114,4,144
7738,3115,27,178
7739,3116,20,120
7740,3117,6,127
7741,3117,33,148
7742,3117,22,52
7743,3118,43,101
7744,3118,34,121
7745,3119,36,137
7746,3120,50,119
7747,3121,8,38
7748,3121,41,11
7749,3121,37,47
7750,3122,49,114
7751,3122,14,108
7752,3122,2,182
7753,3123,21,110
7754,3123,42,76
7755,3124,14,160
7756,3124,15,179
7757,3124,22,100
7758,3124,42,26
7759,3125,7,59
7760,3125,9,178
7761,3125,18,23
7762,3126,21,155
7763,3126,47,168
7764,3126,23,60
7765,3126,9,141
7766,3127,48,134
7767,3127,15,82
7768,3127,6,13
7769,3127,48,67
7770,3128,2,148
7771,3128,2,137
7772,3128,8,172
7773,3128,23,119
7774,3129,8,80
7775,3129,23,139
7776,3129,8,107
7777,3129,31,108
7778,3130,30,103
7779,3130,50,176
7780,3130,19,138
7781,3130,2,30
7782,3131,23,164
7783,3131,2,17
7784,3131,33,40
7785,3131,8,182
7786,3132,40,16
7787,3132,11,150
7788,3133,33,111
7789,3133,10,42
7790,3133,24,44
7791,3133,50,85
7792,3134,34,99
7793,3134,22,16
7794,3134,12,196
7795,3134,9,155
7796,3135,50,141
7797,3135,16,145
7798,3136,43,194
7799,3136,32,78
7800,3136,30,144
7801,3137,18,86
7802,3137,32,105
7803,3137,26,46
7804,3138,49,152
7805,3138,17,17
7806,3138,20,192
7807,3139,31,117
7808,3139,22,162
7809,3140,42,124
7810,3140,3,128
7811,3140,39,52
7812,3141,12,20
7813,3141,25,109
7814,3141,47,154
7815,3142,17,92
7816,3143,6,104
7817,3144,18,88
7818,3144,16,75
7819,3145,27,163
7820,3145,3,178
7821,3146,11,169
7822,3146,16,179
7823,3146,1,35
7824,3147,22,164
7825,3147,27,161
7826,3147,7,178
7827,3147,10,92
7828,3148,48,62
7829,3148,1,128
7830,3148,10,151
7831,3149,50,25
7832,3149,11,185
7833,3149,17,169
7834,3149,13,97
7835,3150,37,148
7836,3151,3,175
7837,3152,42,76
7838,3152,19,28
7839,3152,11,36
7840,3153,34,79
7841,3154,11,30
7842,3155,12,44
7843,3155,47,68
7844,3156,31,97
7845,3157,16,36
7846,3158,43,184
7847,3158,37,191
7848,3159,13,115
7849,3159,35,103
7850,3159,39,71
7851,3160,30,70
7852,3160,46,97
7853,3160,45,81
7854,3161,23,88
7855,3162,38,88
7856,3163,40,23
7857,3163,8,159
7858,3163,10,174
7859,3163,23,185
7860,3164,22,140
7861,3164,48,15
7862,3164,43,103
7863,3164,24,114
7864,3165,26,102
7865,3165,13,149
7866,3166,41,103
7867,3166,24,43
7868,3166,47,65
7869,3167,41,19
7870,3167,4,56
7871,3167,39,108
7872,3167,10,127
7873,3168,30,79
7874,3168,34,178
7875,3168,9,24
7876,3168,31,125
7877,3169,11,79
7878,3169,5,148
7879,3170,32,93
7880,3170,38,57
7881,3171,42,153
7882,3172,35,147
7883,3172,3,98
7884,3172,16,27
7885,3173,1,31
7886,3173,10,50
7887,3173,29,182
7888,3174,2,132
7889,3174,34,164
7890,3175,1,21
7891,3175,2,57
7892,3176,23,63
7893,3176,48,95
7894,3176,7,126
7895,3176,9,183
7896,3177,24,146
7897,3177,9,191
7898,3177,33,144
7899,3178,45,34
7900,3179,47,78
7901,3179,46,82
7902,3179,36,37
7903,3179,19,133
7904,3180,39,156
7905,3180,3,106
7906,3180,16,200
7907,3181,10,140
7908,3181,2,140
7909,3181,7,31
7910,3182,9,140
7911,3183,33,188
7912,3184,11,194
7913,3185,35,151
7914,3186,38,166
7915,3186,33,83
7916,3187,3,40
7917,3187,3,178
7918,3188,25,71
7919,3188,15,121
7920,3188,49,32
7921,3188,34,79
7922,3189,9,66
7923,3189,24,95
7924,3189,34,42
7925,3190,6,85
7926,3191,19,194
7927,3191,49,65
7928,3191,21,183
7929,3191,34,150
7930,3192,48,186
7931,3192,38,198
7932,3192,30,179
7933,3192,34,161
7934,3193,7,123
7935,3193,12,109
7936,3193,17,14
7937,3194,8,164
7938,3194,38,55
7939,3194,2,139
7940,3195,8,184
7941,3195,1,63
7942,3195,38,44
7943,3196,38,184
7944,3197,49,92
7945,3197,4,54
7946,3197,5,26
7947,3198,46,150
7948,3199,21,192
7949,3199,3,86
7950,3199,31,13
7951,3199,13,149
7952,3200,16,106
7953,3201,20,176
7954,3201,12,15
7955,3202,18,92
7956,3202,35,81
7957,3202,44,92
7958,3203,28,118
7959,3203,39,53
7960,3203,42,152
7961,3204,6,65
7962,3204,36,20
7963,3204,17,26
7964,3205,22,35
7965,3206,16,173
7966,3206,12,84
7967,3207,34,106
7968,3208,10,172
7969,3208,11,109
7970,3209,36,11
7971,3209,42,196
7972,3209,14,134
7973,3209,50,189
7974,3210,45,33
7975,3210,26,106
7976,3210,42,46
7977,3210,1,191
7978,3211,27,103
7979,3211,33,122
7980,3212,12,95
7981,3213,8,115
7982,3214,48,134
7983,3214,23,34
7984,3215,13,159
7985,3216,5,32
7986,3217,21,115
7987,3217,10,64
7988,3217,37,177
7989,3217,40,73
7990,3218,42,98
7991,3219,42,20
7992,3219,10,44
7993,3220,26,158
7994,3221,29,32
7995,3221,10,43
7996,3222,14,39
7997,3222,40,191
7998,3223,8,73
7999,3223,2,156
8000,3223,29,149
8001,3224,34,189
8002,3224,12,154
8003,3225,4,132
8004,3225,42,100
8005,3225,47,181
8006,3225,13,53
8007,3226,48,135
8008,3226,37,187
8009,3227,37,170
8010,3228,10,14
8011,3228,25,102
8012,3228,38,25
8013,3229,35,159
